Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14006,Sudoku Ball Detective,Wii,2009,Puzzle,Playlogic Game Factory,20000.0,10000.0,0.0,0.0,40000.0
14008,Castlevania: Lords of Shadow - Reverie,PS3,2011,Action,Konami Digital Entertainment,20000.0,10000.0,0.0,10000.0,40000.0
14009,Napoleon Dynamite: The Game,PSP,2007,Puzzle,Crave Entertainment,30000.0,0.0,0.0,0.0,40000.0
14010,Beatdown: Fists of Vengeance,XB,2005,Action,Capcom,30000.0,10000.0,0.0,0.0,40000.0
14012,Monster Force,GBA,2002,Shooter,Universal Interactive,30000.0,10000.0,0.0,0.0,40000.0
14013,World of Goo,PC,2008,Puzzle,2D Boy,0.0,30000.0,0.0,10000.0,40000.0
14018,Challenge Me: Word Puzzles,DS,2011,Puzzle,O-Games,30000.0,0.0,0.0,0.0,40000.0
14020,World in Conflict,PC,2007,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,40000.0
14021,World Championship Pool 2004,XB,2003,Sports,Jaleco,30000.0,10000.0,0.0,0.0,40000.0
14023,S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,Deep Silver,0.0,30000.0,0.0,10000.0,40000.0
14025,SD Gundam Force: Showdown!,PS2,2004,Shooter,Namco Bandai Games,20000.0,10000.0,0.0,0.0,40000.0
14028,Flow: Urban Dance Uprising,PS2,2005,Misc,Ubisoft,20000.0,10000.0,0.0,0.0,40000.0
14030,World in Conflict: Complete Edition,PC,2009,Strategy,Ubisoft,0.0,30000.0,0.0,10000.0,40000.0
14031,True Pinball,PS,1996,Misc,Ocean,20000.0,10000.0,0.0,0.0,40000.0
14032,Jane's Hotel,DS,2010,Simulation,Unknown,30000.0,0.0,0.0,0.0,40000.0
14033,Stadium Games,GBA,2003,Sports,Ignition Entertainment,30000.0,10000.0,0.0,0.0,40000.0
14034,RLH: Run Like Hell,XB,2003,Shooter,Avalon Interactive,30000.0,10000.0,0.0,0.0,40000.0
14035,Power Play Pool,DS,2006,Sports,System 3 Arcade Software,30000.0,0.0,0.0,0.0,40000.0
14037,Obscure,XB,2004,Adventure,MC2 Entertainment,30000.0,10000.0,0.0,0.0,40000.0
14038,Caesar III,PC,1998,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,40000.0
14041,Tomb Raider: Anniversary,PC,2007,Action,Eidos Interactive,0.0,30000.0,0.0,10000.0,40000.0
14043,The Croods: Prehistoric Party!,3DS,2013,Misc,D3Publisher,10000.0,20000.0,0.0,0.0,40000.0
14044,Bratz Kidz,DS,2008,Misc,Game Factory,30000.0,0.0,0.0,0.0,40000.0
14045,Hot Potato!,GBA,2001,Action,BAM! Entertainment,30000.0,10000.0,0.0,0.0,40000.0
14046,Barbie and Her Sisters Puppy Rescue,3DS,2015,Action,Namco Bandai Games,0.0,30000.0,0.0,0.0,40000.0
14049,Winter Sports 3: The Great Tournament,PS3,2010,Sports,Tradewest,0.0,30000.0,0.0,10000.0,40000.0
14050,Deception III: Dark Delusion,PS,1999,Role-Playing,Tecmo Koei,20000.0,10000.0,0.0,0.0,40000.0
14051,Gothic Universe,PC,2007,Role-Playing,JoWood Productions,0.0,30000.0,0.0,10000.0,40000.0
14052,Ultimate Game Room,DS,2009,Misc,Majesco Entertainment,30000.0,0.0,0.0,0.0,40000.0
14053,Alpha Protocol,PC,2010,Role-Playing,Sega,0.0,30000.0,0.0,10000.0,40000.0
14054,Penguins of Madagascar,WiiU,2014,Action,Namco Bandai Games,10000.0,20000.0,0.0,0.0,40000.0
14056,DarkStar One,PC,2006,Simulation,Ubisoft,0.0,30000.0,0.0,10000.0,40000.0
14060,Cook Wars,Wii,2009,Misc,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
14062,Petz: Catz Playground,DS,2010,Simulation,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
14063,Pirates: Duels on the High Seas,DS,2008,Action,Oxygen Interactive,30000.0,0.0,0.0,0.0,40000.0
14065,Sins of a Solar Empire: Trinity,PC,2010,Strategy,Kalypso Media,0.0,30000.0,0.0,10000.0,40000.0
14067,Mahjong 300,DS,2011,Puzzle,Avanquest,0.0,30000.0,0.0,0.0,40000.0
14068,The Ant Bully,GBA,2006,Platform,Midway Games,30000.0,10000.0,0.0,0.0,40000.0
14069,Sega Arcade Gallery,GBA,2003,Misc,THQ,30000.0,10000.0,0.0,0.0,40000.0
14070,Crazy Machines,DS,2008,Puzzle,DTP Entertainment,0.0,30000.0,0.0,0.0,40000.0
14071,Astrology DS,DS,2009,Misc,Deep Silver,30000.0,0.0,0.0,0.0,40000.0
14072,"My World, My Way (US sales)",DS,2008,Role-Playing,Global A Entertainment,40000.0,0.0,0.0,0.0,40000.0
14073,Planescape: Torment,PC,1998,Role-Playing,Interplay,10000.0,20000.0,0.0,10000.0,40000.0
14074,Tao Adventure: Curse Demon,DS,2005,Role-Playing,Konami Digital Entertainment,30000.0,0.0,0.0,0.0,40000.0
14075,Aegis of Earth: Protonovus Assault,PSV,2016,Action,PQube,20000.0,10000.0,0.0,10000.0,40000.0
14076,Hello Kitty: Roller Rescue,PC,2005,Action,Empire Interactive,0.0,30000.0,0.0,0.0,40000.0
14077,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,DS,2007,Racing,Zoo Digital Publishing,30000.0,0.0,0.0,0.0,40000.0
14078,A Game of Thrones: Genesis,PC,2011,Strategy,Focus Home Interactive,0.0,30000.0,0.0,10000.0,40000.0
14079,Hotel Giant 2,PC,2008,Strategy,JoWood Productions,0.0,30000.0,0.0,10000.0,40000.0
14080,NHRA Drag Racing: Countdown to the Championship,PS2,2007,Racing,THQ,20000.0,10000.0,0.0,0.0,40000.0
14081,Black Stone: Magic & Steel,XB,2003,Role-Playing,THQ,30000.0,10000.0,0.0,0.0,40000.0
14082,MLB 15: The Show,PSV,2015,Sports,Sony Computer Entertainment,30000.0,0.0,0.0,10000.0,40000.0
14083,Puyo Pop Fever(us sales),DS,2004,Puzzle,Ignition Entertainment,30000.0,0.0,0.0,0.0,40000.0
14084,Hitman: Blood Money,PC,2006,Action,Eidos Interactive,0.0,30000.0,0.0,10000.0,40000.0
14085,Assassin's Creed Chronicles: China,PS4,2015,Action,Ubisoft,0.0,30000.0,0.0,10000.0,40000.0
14086,The Cursed Crusade,PC,2011,Action,DTP Entertainment,0.0,30000.0,0.0,10000.0,40000.0
14088,Painkiller: Hell Wars,XB,2006,Shooter,DreamCatcher Interactive,30000.0,10000.0,0.0,0.0,40000.0
14090,FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,Jester Interactive,20000.0,10000.0,0.0,0.0,40000.0
14091,Star Wars Jedi Knight: Jedi Academy,PC,2003,Shooter,Activision,0.0,30000.0,0.0,10000.0,40000.0
14092,Greg Hastings Paintball 2,PS3,2010,Shooter,Majesco Entertainment,30000.0,0.0,0.0,0.0,40000.0
14094,Batman: A Telltale Game Series,PS4,2016,Adventure,Telltale Games,10000.0,20000.0,0.0,10000.0,40000.0
14097,Might & Magic X: Legacy,PC,2014,Role-Playing,Ubisoft,0.0,30000.0,0.0,0.0,40000.0
14102,Rebel Raiders: Operation Nighthawk,PS2,2006,Simulation,Kando Games,20000.0,10000.0,0.0,0.0,30000.0
14103,Turbo: Super Stunt Squad,DS,2013,Sports,D3Publisher,0.0,30000.0,0.0,0.0,30000.0
14105,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,2013,Action,D3Publisher,20000.0,10000.0,0.0,0.0,30000.0
14106,Fast & Furious: Showdown,PS3,2013,Action,Activision,0.0,30000.0,0.0,0.0,30000.0
14107,Alienators: Evolution Continues,GBA,2001,Action,Activision,30000.0,10000.0,0.0,0.0,30000.0
14109,Marines: Modern Urban Combat,Wii,2010,Shooter,O-Games,30000.0,0.0,0.0,0.0,30000.0
14112,Supreme Ruler: Cold War,PC,2011,Strategy,Paradox Interactive,0.0,30000.0,0.0,10000.0,30000.0
14113,Travel Coach: Europe 1,DS,2008,Misc,HMH Interactive,0.0,30000.0,0.0,0.0,30000.0
14114,Top Gun: Hard Lock,PS3,2012,Action,505 Games,0.0,30000.0,0.0,10000.0,30000.0
14115,MX World Tour Featuring Jamie Little,XB,2005,Racing,Crave Entertainment,30000.0,10000.0,0.0,0.0,30000.0
14118,RedCard 20-03,XB,2002,Sports,Midway Games,30000.0,10000.0,0.0,0.0,30000.0
14121,Asterix & Obelix: Kick Buttix,PS2,2004,Action,Atari,20000.0,10000.0,0.0,0.0,30000.0
14123,Bounty Hounds,PSP,2006,Action,Namco Bandai Games,30000.0,0.0,0.0,0.0,30000.0
14124,Care Bears - Care Quest,GBA,2005,Action,Game Factory,20000.0,10000.0,0.0,0.0,30000.0
14125,Apache: Air Assault,PC,2010,Simulation,Just Flight,0.0,30000.0,0.0,10000.0,30000.0
14127,Championship Manager Season 01/02,PC,2001,Sports,Eidos Interactive,0.0,30000.0,0.0,10000.0,30000.0
14131,Zatch Bell! Electric Arena,GBA,2003,Fighting,Banpresto,20000.0,10000.0,0.0,0.0,30000.0
14132,Boulder Dash: Rocks!,DS,2007,Puzzle,10TACLE Studios,0.0,30000.0,0.0,0.0,30000.0
14133,NHRA Drag Racing: Countdown to the Championship,PSP,2007,Racing,THQ,30000.0,0.0,0.0,0.0,30000.0
14134,The Void,PC,2008,Adventure,Mamba Games,0.0,30000.0,0.0,10000.0,30000.0
14135,TOCA Race Driver 3,XB,2006,Racing,Codemasters,30000.0,10000.0,0.0,0.0,30000.0
14137,Maximum Racing: Drag & Stock Racer,Wii,2010,Racing,Nordic Games,30000.0,0.0,0.0,0.0,30000.0
14138,Sky Dancers,GBA,2005,Action,Crave Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14139,Silent Scope,GBA,2002,Shooter,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14140,Resident Evil 4 HD,PS4,2016,Shooter,Capcom,30000.0,0.0,0.0,10000.0,30000.0
14141,World Series of Poker: Tournament of Champions 2007 Edition,PS2,2006,Misc,Activision,20000.0,10000.0,0.0,0.0,30000.0
14142,Clever Kids: Pirates,DS,2008,Misc,Midas Interactive Entertainment,0.0,30000.0,0.0,0.0,30000.0
14144,Tour de France 2014,PS4,2014,Sports,Focus Home Interactive,0.0,30000.0,0.0,0.0,30000.0
14146,Rapala Tournament Fishing!,X360,2006,Sports,Activision,30000.0,0.0,0.0,0.0,30000.0
14148,Prey,PC,2006,Shooter,Take-Two Interactive,0.0,30000.0,0.0,10000.0,30000.0
14150,ESPN NBA 2Night 2002,PS2,2002,Sports,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14151,Cabela's Dangerous Hunts 2,GC,2005,Sports,Activision,30000.0,10000.0,0.0,0.0,30000.0
14152,SpongeBob: HeroPants,3DS,2015,Platform,Activision,30000.0,0.0,0.0,0.0,30000.0
14154,Trap Gunner: Countdown to Oblivion,PS,1998,Strategy,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14157,"Crouching Tiger, Hidden Dragon",GBA,2003,Action,Ubisoft,20000.0,10000.0,0.0,0.0,30000.0
14158,Clash of Elementalists,3DS,2013,Action,Unknown,0.0,30000.0,0.0,0.0,30000.0
14161,Rise of Nations: Rise of Legends,PC,2006,Strategy,Microsoft Game Studios,0.0,30000.0,0.0,10000.0,30000.0
14164,Zoo Tycoon,PC,2001,Strategy,Microsoft Game Studios,0.0,30000.0,0.0,10000.0,30000.0
14166,SX Superstar,GC,2003,Racing,Acclaim Entertainment,30000.0,10000.0,0.0,0.0,30000.0
14167,Cake Mania: Baker's Challenge,PSP,2008,Puzzle,Destineer,30000.0,0.0,0.0,0.0,30000.0
14168,MotoGP,PSP,2006,Racing,Sony Computer Entertainment,30000.0,0.0,0.0,0.0,30000.0
14169,Zoo Vet: Endangered Animals,DS,2008,Simulation,505 Games,30000.0,0.0,0.0,0.0,30000.0
14170,Deer Drive: Legends,3DS,2012,Action,Maximum Family Games,30000.0,0.0,0.0,0.0,30000.0
14171,Driven,GBA,2001,Racing,BAM! Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14172,Red Faction II,GC,2003,Shooter,THQ,30000.0,10000.0,0.0,0.0,30000.0
14176,Who Wants to be a Millionaire: 1st Edition,Wii,2007,Misc,Ubisoft,0.0,30000.0,0.0,0.0,30000.0
14178,Battle Engine Aquila,PS2,2003,Shooter,Atari,20000.0,10000.0,0.0,0.0,30000.0
14179,Astonishia Story,PSP,2006,Role-Playing,Ubisoft,30000.0,0.0,0.0,0.0,30000.0
14181,Special Forces: Nemesis Strike,XB,2005,Shooter,Hip Interactive,30000.0,10000.0,0.0,0.0,30000.0
14183,Junior Island Adventure,DS,2011,Puzzle,Unknown,30000.0,0.0,0.0,0.0,30000.0
14185,MX vs. ATV Supercross,PS3,2014,Racing,Nordic Games,20000.0,10000.0,0.0,10000.0,30000.0
14187,Sacra Terra: Angelic Night,PC,2011,Puzzle,Avanquest,10000.0,20000.0,0.0,10000.0,30000.0
14188,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,20000.0,10000.0,0.0,0.0,30000.0
14189,Battle Assault 3 featuring Gundam Seed,PS2,2004,Action,Namco Bandai Games,20000.0,10000.0,0.0,0.0,30000.0
14190,Crimson Tears,PS2,2004,Role-Playing,Capcom,20000.0,10000.0,0.0,0.0,30000.0
14192,Batman Forever: The Arcade Game,PS,1996,Action,Acclaim Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14195,Cabela's Outdoor Adventures,GC,2005,Sports,Activision,30000.0,10000.0,0.0,0.0,30000.0
14197,Backyard NFL Football 2006,GBA,2005,Sports,Atari,20000.0,10000.0,0.0,0.0,30000.0
14198,Game of Thrones (Telltale),X360,2015,Adventure,Telltale Games,20000.0,10000.0,0.0,0.0,30000.0
14203,An American Tail: Fievel's Gold Rush,GBA,2002,Platform,Conspiracy Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14207,Red Faction: Guerrilla,PC,2009,Shooter,THQ,0.0,30000.0,0.0,10000.0,30000.0
14208,The Italian Job,GC,2003,Racing,Eidos Interactive,30000.0,10000.0,0.0,0.0,30000.0
14209,Crazy Chicken: Star Karts,DS,2008,Racing,Phenomedia,30000.0,0.0,0.0,0.0,30000.0
14213,M&Ms Shell Shocked,PS,2001,Action,Berkeley,20000.0,10000.0,0.0,0.0,30000.0
14214,RACE On,PC,2009,Racing,bitComposer Games,0.0,30000.0,0.0,10000.0,30000.0
14217,Overlord II,PC,2009,Action,Codemasters,0.0,30000.0,0.0,10000.0,30000.0
14218,Young Justice: Legacy,Wii,2013,Action,Namco Bandai Games,0.0,30000.0,0.0,0.0,30000.0
14219,3D Baseball,PS,1996,Sports,BMG Interactive Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14222,Call of Juarez: Bound in Blood,PC,2009,Shooter,Ubisoft,0.0,30000.0,0.0,10000.0,30000.0
14224,Shining Stars,DS,2008,Action,"Destination Software, Inc",30000.0,0.0,0.0,0.0,30000.0
14225,Tail Concerto,PS,1998,Adventure,Namco Bandai Games,20000.0,10000.0,0.0,0.0,30000.0
14226,The Sum of All Fears,GC,2003,Shooter,Ubisoft,30000.0,10000.0,0.0,0.0,30000.0
14227,James Pond: Codename Robocod,GBA,2005,Platform,Play It,20000.0,10000.0,0.0,0.0,30000.0
14231,Angler's Club: Ultimate Bass Fishing 3D,3DS,2011,Sports,D3Publisher,0.0,30000.0,0.0,0.0,30000.0
14234,EverBlue 2,PS2,2002,Adventure,Capcom,20000.0,10000.0,0.0,0.0,30000.0
14235,Emma at the Farm,DS,2008,Adventure,Aspyr,30000.0,0.0,0.0,0.0,30000.0
14236,NASCAR Heat Evolution,PS4,2016,Racing,Dusenberry Martin Racing,30000.0,0.0,0.0,10000.0,30000.0
14238,The Sims 2: Glamour Life Stuff,PC,2006,Simulation,Electronic Arts,0.0,30000.0,0.0,10000.0,30000.0
14239,Safari Adventures: Africa,Wii,2007,Adventure,Neko Entertainment,30000.0,0.0,0.0,0.0,30000.0
14240,Summer Athletics: The Ultimate Challenge,X360,2008,Sports,DTP Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14241,Prince of Persia: The Forgotten Sands,PC,2010,Action,Ubisoft,0.0,30000.0,0.0,0.0,30000.0
14245,Maximum Racing: GP Classic Racing,Wii,2010,Racing,Nordic Games,30000.0,0.0,0.0,0.0,30000.0
14246,Trials Fusion,PC,2014,Racing,Ubisoft,0.0,30000.0,0.0,0.0,30000.0
14247,Rugby League Live 3,PS3,2015,Action,Tru Blu Entertainment,0.0,30000.0,0.0,0.0,30000.0
14248,PowerSlave,PS,1996,Shooter,BMG Interactive Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14249,Legend of the Dragon,PSP,2007,Fighting,Game Factory,30000.0,0.0,0.0,0.0,30000.0
14252,The Binding of Isaac,PC,2012,Action,Unknown,0.0,30000.0,0.0,0.0,30000.0
14253,CT Special Forces,GBA,2002,Action,LSP Games,20000.0,10000.0,0.0,0.0,30000.0
14254,FIFA World Cup: Germany 2006,GBA,2006,Sports,Electronic Arts,20000.0,10000.0,0.0,0.0,30000.0
14255,Jewel Master: Cradle of Rome,Wii,2008,Puzzle,Rondomedia,30000.0,0.0,0.0,0.0,30000.0
14256,Midnight Mysteries: The Edgar Allan Poe Conspiracy,PC,2009,Adventure,GSP,0.0,30000.0,0.0,10000.0,30000.0
14257,Beastly,Wii,2011,Misc,Unknown,30000.0,0.0,0.0,0.0,30000.0
14258,Crash Time: Autobahn Pusuit,X360,2008,Racing,RTL,30000.0,0.0,0.0,0.0,30000.0
14259,Earthworm Jim 2,GBA,2002,Platform,Vivendi Games,20000.0,10000.0,0.0,0.0,30000.0
14260,Garfield: A Tale of Two Kitties,DS,2006,Platform,Game Factory,30000.0,0.0,0.0,0.0,30000.0
14264,SBK 2011: FIM Superbike World Championship,PC,2011,Racing,Black Bean Games,0.0,30000.0,0.0,10000.0,30000.0
14265,Driv3r,GBA,2005,Racing,Atari,20000.0,10000.0,0.0,0.0,30000.0
14266,Street Supremacy,PSP,2005,Racing,Konami Digital Entertainment,30000.0,0.0,0.0,0.0,30000.0
14267,Combat Mission: Shock Force,PC,2007,Strategy,Paradox Interactive,0.0,30000.0,0.0,10000.0,30000.0
14268,Rome: Total War - Gold Edition,PC,2006,Strategy,Sega,0.0,30000.0,0.0,10000.0,30000.0
14269,House M.D.,DS,2010,Adventure,Mindscape,20000.0,10000.0,0.0,0.0,30000.0
14270,Mystery Case Files: Ravenhearst,PC,2007,Puzzle,Focus Home Interactive,10000.0,20000.0,0.0,10000.0,30000.0
14274,Jig-A-Pix: Wild World,DS,2009,Puzzle,Zushi Games,30000.0,10000.0,0.0,0.0,30000.0
14275,Best Friends Tonight,DS,2010,Misc,Ubisoft,30000.0,0.0,0.0,0.0,30000.0
14277,Living Legends: Frozen Beauty,PC,2014,Action,Big Fish Games,0.0,30000.0,0.0,0.0,30000.0
14280,Sea Park Tycoon,DS,2010,Simulation,Foreign Media Games,20000.0,10000.0,0.0,0.0,30000.0
14281,Disney Sports Soccer,GC,2002,Sports,Konami Digital Entertainment,30000.0,10000.0,0.0,0.0,30000.0
14284,Guitar Hero: World Tour,PC,2009,Misc,Aspyr,0.0,30000.0,0.0,10000.0,30000.0
14285,Nancy Drew: Alibi In Ashes,PC,2011,Adventure,Her Interactive,30000.0,0.0,0.0,0.0,30000.0
14286,The Walking Dead: Season One,PC,2012,Adventure,Avanquest Software,0.0,30000.0,0.0,10000.0,30000.0
14287,Ultimate Block Party,PSP,2004,Puzzle,505 Games,30000.0,0.0,0.0,0.0,30000.0
14288,Disney's Hide & Sneak,GC,2003,Action,Capcom,30000.0,10000.0,0.0,0.0,30000.0
14291,Raw Danger!,PS2,2006,Action,505 Games,20000.0,10000.0,0.0,0.0,30000.0
14292,Arthur and the Invisibles,DS,2007,Adventure,Atari,30000.0,0.0,0.0,0.0,30000.0
14293,Flipper Critters,DS,2007,Simulation,Conspiracy Entertainment,30000.0,0.0,0.0,0.0,30000.0
14295,Monster Rancher Hop-A-Bout,PS,2000,Action,Tecmo Koei,20000.0,10000.0,0.0,0.0,30000.0
14296,Foto Showdown,DS,2010,Role-Playing,Unknown,30000.0,0.0,0.0,0.0,30000.0
14301,Elf Bowling 1 & 2,GBA,2005,Sports,Ignition Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14302,Men of War,PC,2009,Strategy,505 Games,10000.0,20000.0,0.0,10000.0,30000.0
14303,Toy Shop,DS,2008,Simulation,Majesco Entertainment,30000.0,0.0,0.0,0.0,30000.0
14305,GunGriffon: Allied Strike,XB,2004,Simulation,Microsoft Game Studios,20000.0,10000.0,0.0,0.0,30000.0
14306,Stacked with Daniel Negreanu,PSP,2006,Misc,Myelin Media,30000.0,0.0,0.0,0.0,30000.0
14309,Sonic Boom: Fire & Ice,3DS,2016,Platform,Sega,30000.0,0.0,0.0,0.0,30000.0
14310,The Flintstones: Big Trouble in Bedrock,GBA,2001,Platform,Swing! Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14311,Hallowed Legends: Samhain,PC,2011,Adventure,Focus Home Interactive,0.0,20000.0,0.0,10000.0,30000.0
14312,Captain Morgane and the Golden Turtle,DS,2012,Adventure,Reef Entertainment,0.0,30000.0,0.0,0.0,30000.0
14318,PopCap Arcade Vol 2,X360,2009,Misc,PopCap Games,30000.0,0.0,0.0,0.0,30000.0
14321,Vegas Casino,DS,2007,Misc,Neko Entertainment,30000.0,0.0,0.0,0.0,30000.0
14322,Monster High: New Ghoul in School,Wii,2015,Action,Little Orbit,0.0,30000.0,0.0,0.0,30000.0
14324,Biker Mice From Mars,DS,2007,Racing,Game Factory,30000.0,0.0,0.0,0.0,30000.0
14325,Smart Girl's Winter Wonderland,DS,2008,Misc,UFO Interactive,30000.0,0.0,0.0,0.0,30000.0
14326,Tork: Prehistoric Punk,XB,2005,Platform,Microsoft Game Studios,20000.0,10000.0,0.0,0.0,30000.0
14329,Chicken Shoot 2,GBA,2005,Adventure,Zoo Digital Publishing,20000.0,10000.0,0.0,0.0,30000.0
14330,Neverwinter Nights,PC,2002,Role-Playing,Atari,0.0,30000.0,0.0,10000.0,30000.0
14331,East India Company Collection,PC,2010,Misc,Paradox Interactive,0.0,30000.0,0.0,0.0,30000.0
14332,Battle vs. Chess,X360,2011,Misc,TopWare Interactive,0.0,30000.0,0.0,0.0,30000.0
14333,The Inner World,PC,2013,Adventure,Headup Games,0.0,30000.0,0.0,0.0,30000.0
14335,Underground Pool,DS,2007,Sports,UFO Interactive,30000.0,0.0,0.0,0.0,30000.0
14345,Dodge Racing: Charger vs Challenger,DS,2009,Racing,Zushi Games,30000.0,0.0,0.0,0.0,30000.0
14348,SingStar Chartbreaker,PS3,2009,Misc,Sony Computer Entertainment,0.0,20000.0,0.0,10000.0,30000.0
14352,SingStar Fussballhits,PS3,2010,Misc,Sony Computer Entertainment,0.0,20000.0,0.0,10000.0,30000.0
14354,Dance Factory,PS2,2006,Action,Codemasters,20000.0,10000.0,0.0,0.0,30000.0
14355,LEGO Legends of Chima: Laval's Journey,DS,2013,Adventure,Unknown,0.0,30000.0,0.0,0.0,30000.0
14356,Montessori Music,DS,2008,Misc,Oxygen Interactive,10000.0,20000.0,0.0,0.0,30000.0
14357,Totally Spies!,GBA,2005,Platform,Atari,20000.0,10000.0,0.0,0.0,30000.0
14358,DragonHeart: Fire & Steel,PS,1996,Action,Acclaim Entertainment,20000.0,10000.0,0.0,0.0,30000.0
14363,RoadKill,GC,2003,Action,Midway Games,20000.0,10000.0,0.0,0.0,30000.0
14364,The Legend of Heroes III: Song of the Ocean,PSP,2006,Role-Playing,Namco Bandai Games,30000.0,0.0,0.0,0.0,30000.0
14365,Dungeon Maker: Hunting Ground,PSP,2006,Role-Playing,Global A Entertainment,30000.0,0.0,0.0,0.0,30000.0
14367,F1 2002,GC,2002,Racing,Electronic Arts,20000.0,10000.0,0.0,0.0,30000.0
14369,Lock On: Modern Air Combat,PC,2003,Simulation,Ubisoft,0.0,30000.0,0.0,10000.0,30000.0
14372,Guilty Gear XX Accent Core Plus,Wii,2009,Fighting,PQube,10000.0,20000.0,0.0,0.0,30000.0
14373,Starsky & Hutch,GBA,2003,Racing,Empire Interactive,20000.0,10000.0,0.0,0.0,30000.0
14374,Super Meat Boy: Ultra Edition!,PC,2011,Platform,Unknown,0.0,20000.0,0.0,10000.0,30000.0
14375,Sitting Ducks,GBA,2003,Platform,LSP Games,20000.0,10000.0,0.0,0.0,30000.0
14383,Doodle Hex,DS,2008,Puzzle,Pinnacle,0.0,30000.0,0.0,0.0,30000.0
14384,Homeworld 2,PC,2003,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,30000.0
14386,Hearts of Iron IV,PC,2016,Strategy,Paradox Interactive,0.0,30000.0,0.0,0.0,30000.0
14387,thinkSMART FAMILY!,Wii,2010,Misc,Conspiracy Entertainment,30000.0,0.0,0.0,0.0,30000.0
14389,Stacked with Daniel Negreanu,XB,2006,Misc,Myelin Media,20000.0,10000.0,0.0,0.0,30000.0
14391,Rayman 3: Hoodlum Havoc,PC,2003,Platform,Ubisoft,0.0,30000.0,0.0,10000.0,30000.0
14394,Timmy Time,DS,2011,Action,Avanquest,0.0,30000.0,0.0,0.0,30000.0
14396,Dr. Muto,GC,2002,Platform,Midway Games,20000.0,10000.0,0.0,0.0,30000.0
14398,Ratatouille,PC,2007,Action,THQ,10000.0,10000.0,0.0,0.0,30000.0
14400,Jikandia: The Timeless Land,PSP,2010,Role-Playing,Idea Factory,30000.0,0.0,0.0,0.0,30000.0
14401,Egg Mania: Eggstreme Madness,PS2,2002,Puzzle,Kemco,20000.0,10000.0,0.0,0.0,30000.0
14403,Boot Camp Academy,Wii,2010,Action,Zoo Games,30000.0,0.0,0.0,0.0,30000.0
14405,Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,Rising Star Games,30000.0,0.0,0.0,0.0,30000.0
14407,Take On Helicopters,PC,2011,Simulation,Unknown,0.0,20000.0,0.0,10000.0,30000.0
14409,Emergency! Disaster Rescue Squad,DS,2009,Simulation,Destineer,30000.0,0.0,0.0,0.0,30000.0
14410,Shaun White Skateboarding,PC,2010,Sports,Ubisoft,0.0,30000.0,0.0,10000.0,30000.0
14411,Empire Earth II,PC,2005,Strategy,Vivendi Games,0.0,30000.0,0.0,0.0,30000.0
14413,MotoGP 15,XOne,2015,Racing,Milestone S.r.l.,0.0,30000.0,0.0,0.0,30000.0
14414,NBA 2K13,PC,2012,Sports,Take-Two Interactive,0.0,20000.0,0.0,0.0,30000.0
14416,Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,0.0,30000.0,0.0,10000.0,30000.0
14418,Knights of Honor,PC,2004,Strategy,Sunflowers,0.0,20000.0,0.0,10000.0,30000.0
14420,Code Lyoko: Quest for Infinity,PSP,2008,Action,Game Factory,30000.0,0.0,0.0,0.0,30000.0
14421,Away: Shuffle Dungeon,DS,2008,Role-Playing,Majesco Entertainment,20000.0,0.0,0.0,0.0,30000.0
14422,Digimon World 4,XB,2005,Role-Playing,Atari,20000.0,10000.0,0.0,0.0,30000.0
14423,Bubble Bobble Evolution,PSP,2006,Puzzle,Rising Star Games,30000.0,0.0,0.0,0.0,30000.0
14424,Codename: Panzers Cold War,PC,2009,Strategy,Atari,0.0,20000.0,0.0,10000.0,30000.0
14427,Galleon: Islands of Mystery,XB,2004,Action,SCi,20000.0,10000.0,0.0,0.0,30000.0
14429,World Sports Competition,PS3,2009,Sports,Hudson Soft,20000.0,0.0,0.0,10000.0,30000.0
14433,Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,20000.0,10000.0,0.0,0.0,30000.0
